"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_ICU","p_G_D","p_G_D_CHR","p_H","p_H_CHR","p_H_D","p_ICU","p_ICU_D","p_NC","p_W_D","rho_pillar2_tests","start_date"
"south_east","beta6",2.82930359553635e-05,9.6088202180033e-07,2.61530965695502e-06,2.90735966801357e-06,-5.62012684887267e-06,2.02680833676638e-06,7.14374306224701e-06,-3.24573665202615e-06,1.1942042282568e-06,-1.22089563127977e-05,2.82370036140885e-05,-1.83617724407054e-05,1.48750411885226e-05,-5.49044668063706e-06,4.96948114463473e-05,-3.67882530428881e-10,-1.73343828888893e-11,-5.34797460922125e-05,7.09022486868493e-05,2.89965660340939e-06,-1.61526216344167e-05,-2.80325834715056e-05,0.000110006907728656,2.20748371364026e-05,-2.00474460316038e-05,-9.05501952868801e-05,1.29024766964304e-07,-8.52713139902456e-05,5.42253320963805e-07,0.00430914857229802
"south_east","beta7",-9.58563992236853e-05,5.36402665887949e-07,-7.17217866457194e-06,7.18131677165457e-07,2.32053890944741e-07,5.03153375475345e-07,2.2512165254523e-06,3.9774230998394e-08,1.89798573139939e-06,5.90052327070201e-06,-1.83617724407054e-05,2.88686904244767e-05,-3.17967877086141e-05,6.82080890138142e-06,-0.000163169389008316,1.09627607835184e-09,-5.94552160479317e-10,4.43330834932012e-05,-5.43268247660466e-05,5.31907166527382e-07,-6.34200258350767e-05,-8.07348792342504e-05,7.9377652354172e-05,-4.05007547189967e-05,3.03228675021217e-05,0.000125434193957179,8.83377193983506e-08,-1.61516293944639e-05,3.14070435688038e-07,-0.00713392971628936
"south_east","beta8",7.31202471855112e-05,1.06540720640552e-06,8.389126578291e-06,8.5901097744246e-06,-4.68392768913209e-06,-6.8788726675473e-07,-3.05284956409999e-06,-2.29015371150763e-07,-1.78072648923239e-06,9.97526161895231e-07,1.48750411885226e-05,-3.17967877086141e-05,5.83821850915477e-05,-2.61547062539779e-05,0.000195590995888525,8.44434751884634e-11,-1.23325446230151e-11,-2.2958760929658e-05,8.67095962578811e-05,6.78423526729269e-06,9.94426206219057e-06,-8.34087774733244e-06,-1.21842328827019e-07,9.6166613149594e-06,-2.48225126287388e-05,-0.000118387607014101,2.95986955630028e-07,7.03141442089468e-06,6.62047803238885e-07,0.00540390097294795
"south_east","beta9",7.27565414117361e-05,-3.12365659935102e-07,1.39940934431966e-05,-2.28238613272048e-05,1.82692802039338e-05,-2.29107092553475e-06,-2.72283471445368e-05,1.70943618427464e-06,9.25613210048532e-08,9.8519305398059e-07,-5.49044668063706e-06,6.82080890138142e-06,-2.61547062539779e-05,3.41875296573813e-05,-0.000276037931088845,-1.7799305907268e-09,8.36194135345621e-10,-5.40478735961667e-05,-6.46458183834148e-05,-1.01004302742572e-05,1.61366275675802e-05,-2.12930096664773e-05,-6.84625167722914e-05,3.86502146568476e-05,5.4332636639386e-06,-6.02186715483165e-05,3.31551470858866e-07,0.000116027375927078,-1.67463103450139e-06,0.00878338333961361
"south_east","eps",-0.00924572667230198,-6.51820118896942e-05,-0.000696342485527012,-8.33249524310417e-07,-9.19588110129038e-05,5.98697542407357e-05,0.00118962834411496,1.01342762882594e-05,-0.000281892500159765,-0.000217450861221943,4.96948114463473e-05,-0.000163169389008316,0.000195590995888525,-0.000276037931088845,0.0498753756864855,9.98685916016188e-08,-2.58493145995351e-08,0.00165315807073561,0.00230985318783913,0.00020777162328977,-0.00209145848832052,0.00264721386881643,-0.00839496506422672,-0.00132008253736152,0.000706938482182449,0.00297574136895172,-2.47921865565963e-05,-0.00154778960631548,7.05297452359665e-05,-0.548753157612976
"south_east","m_CHR",1.99336129800933e-08,4.13527004835129e-10,8.70638977393328e-10,5.41588672509994e-10,6.84671157885147e-12,1.14373635152954e-10,-1.84149377225069e-09,5.82447301083421e-10,-1.18616794594705e-10,2.9022587550289e-10,-3.67882530428881e-10,1.09627607835184e-09,8.44434751884634e-11,-1.7799305907268e-09,9.98685916016188e-08,2.12893371507981e-12,-9.23559556953795e-13,-3.53553517166432e-08,9.45502741126457e-09,-1.74210728376719e-10,-3.26333286434383e-08,-4.18737727162177e-09,1.35828023924414e-08,2.5684743540225e-09,-2.68488979903047e-10,1.11762046413457e-08,9.16531570170671e-12,-4.55601969853748e-08,-5.30775381954868e-12,-1.19356717479673e-06
"south_east","m_CHW",-1.21366618738904e-08,-5.51593773196664e-11,-5.22043978721914e-10,-3.8397397816165e-10,3.91841062699737e-10,-1.89415553269418e-10,5.35771997501399e-11,5.78599329970817e-11,-1.46057633306441e-09,-6.68888912393479e-10,-1.73343828888893e-11,-5.94552160479317e-10,-1.23325446230151e-11,8.36194135345621e-10,-2.58493145995351e-08,-9.23559556953795e-13,5.49798806925439e-13,1.27380872791582e-08,-3.97919520728793e-09,3.48446555398553e-10,1.60057701535497e-08,3.44536114904224e-10,-4.60723855732365e-08,4.80434702496389e-10,3.7042563777402e-09,-7.65171507435435e-09,7.83103146022337e-12,1.98074778450373e-08,-7.83030567615324e-11,1.07153306654951e-07
"south_east","mu_D",-0.00222880500497271,3.25335841997432e-05,-0.000307487691430467,7.83100014971893e-05,-9.65664287779706e-05,7.82431531314645e-06,0.00041843935273689,-4.29712652594819e-05,3.02228932144446e-05,-2.90872219896804e-06,-5.34797460922125e-05,4.43330834932012e-05,-2.2958760929658e-05,-5.40478735961667e-05,0.00165315807073561,-3.53553517166432e-08,1.27380872791582e-08,0.0085197294053452,-0.000406912630720906,-3.44816998298398e-05,0.000261786544621651,0.000658559105555205,-0.000721566672240708,-0.0030420360360776,3.79464016780569e-05,0.000887040796191357,-6.55699468596694e-06,0.000968387251519711,2.70497579460546e-05,-0.29801535974926
"south_east","mu_ICU",0.00179247792870561,-7.31844591230047e-05,-1.08383235037198e-05,2.4815681482202e-05,-3.86068616895595e-06,1.98864651625053e-05,-0.000108801053825231,1.6214260477421e-05,-7.28817620693066e-05,2.81158072191462e-05,7.09022486868493e-05,-5.43268247660466e-05,8.67095962578811e-05,-6.46458183834148e-05,0.00230985318783913,9.45502741126457e-09,-3.97919520728793e-09,-0.000406912630720906,0.00954105734735283,0.000114226993312838,-0.000318000915280164,-0.000281627236334797,0.000375967720431227,-0.000335019855953002,-0.00140990129809153,7.63912940130359e-05,5.41976147096059e-06,5.55459069975841e-05,-1.95998542416891e-05,-0.0160942801712928
"south_east","p_G_D",0.000172322259132758,-3.42236396252218e-08,1.53733730437999e-06,7.02600119614984e-06,-4.84113708126817e-06,1.9125031734984e-06,3.56212751269191e-06,-2.3616267041396e-06,-8.92953886921317e-06,-6.07308017827585e-06,2.89965660340939e-06,5.31907166527382e-07,6.78423526729269e-06,-1.01004302742572e-05,0.00020777162328977,-1.74210728376719e-10,3.48446555398553e-10,-3.44816998298398e-05,0.000114226993312838,5.82515300443839e-05,-0.000179187069268334,-0.000106744159977465,0.000103234955009761,9.84788129590477e-06,2.01802447319956e-05,-7.42535562958641e-05,2.02804673463034e-07,-0.000200193891749297,7.77899990996954e-07,-0.000939800192459114
"south_east","p_G_D_CHR",0.00153664216904876,-6.13238492337564e-05,-0.000126524276746427,-4.29660230857801e-05,6.6585850092626e-05,-1.52758149471827e-05,0.000150419694133061,4.3555658472675e-05,5.27398725227115e-05,-2.8357500552532e-05,-1.61526216344167e-05,-6.34200258350767e-05,9.94426206219057e-06,1.61366275675802e-05,-0.00209145848832052,-3.26333286434383e-08,1.60057701535497e-08,0.000261786544621651,-0.000318000915280164,-0.000179187069268334,0.00530752737535081,0.00275049589509402,-0.00367423676748511,0.000556414868113883,-0.000509078430685736,-8.33029689394785e-05,-8.96037859704343e-06,0.000915628686901736,2.23660534375574e-06,-0.0594552645575511
"south_east","p_H",0.00135770608512839,-3.75128483266238e-05,-0.000193402883957911,-1.94854017929283e-05,-4.92002393466939e-06,-1.4867242021599e-05,0.000215629523576829,2.60537191838634e-05,4.16981394045972e-05,-9.20537252651868e-05,-2.80325834715056e-05,-8.07348792342504e-05,-8.34087774733244e-06,-2.12930096664773e-05,0.00264721386881643,-4.18737727162177e-09,3.44536114904224e-10,0.000658559105555205,-0.000281627236334797,-0.000106744159977465,0.00275049589509402,0.00438040918935399,-0.00238345216362466,8.75291661436427e-05,-0.00043585672604685,0.000577718981059712,-1.93020430733414e-05,0.000935988348408843,-3.0786456376738e-06,-0.0782893447370373
"south_east","p_H_CHR",0.000334315765018928,-4.16685504358587e-05,0.000168161685573537,0.000103467656254313,-0.000131945427984532,3.64285524846076e-05,8.11833260337183e-05,-0.000103856405026627,0.00029004827704675,0.000181381474713439,0.000110006907728656,7.9377652354172e-05,-1.21842328827019e-07,-6.84625167722914e-05,-0.00839496506422672,1.35828023924414e-08,-4.60723855732365e-08,-0.000721566672240708,0.000375967720431227,0.000103234955009761,-0.00367423676748511,-0.00238345216362466,0.0195567094561744,-0.000770332108632315,-0.000348232049912722,0.00171147544672433,1.25719070761632e-07,-0.000975055829683131,2.26843200280046e-05,0.226389313438789
"south_east","p_H_D",0.00100049737845177,1.19621549267297e-05,0.000135450292547641,-4.47388053824644e-05,2.62548562485663e-05,4.87167856851589e-06,-0.000197576240703205,2.09840797051798e-05,-9.17859286779625e-06,2.82889250539674e-06,2.20748371364026e-05,-4.05007547189967e-05,9.6166613149594e-06,3.86502146568476e-05,-0.00132008253736152,2.5684743540225e-09,4.80434702496389e-10,-0.0030420360360776,-0.000335019855953002,9.84788129590477e-06,0.000556414868113883,8.75291661436427e-05,-0.000770332108632315,0.00204542726207526,-0.000149091738370767,-0.00135428915155309,9.37597125188981e-07,-0.000133440385736039,-1.47324963734325e-05,0.144704044272332
"south_east","p_ICU",-0.00106705475552747,1.11705043835674e-05,-6.59649344054959e-05,1.88452885183955e-06,-6.71141861850634e-06,-6.59789677341841e-06,5.95343728062112e-05,-7.02356620391143e-06,-3.1760811450987e-05,-2.41694209000575e-05,-2.00474460316038e-05,3.03228675021217e-05,-2.48225126287388e-05,5.4332636639386e-06,0.000706938482182449,-2.68488979903047e-10,3.7042563777402e-09,3.79464016780569e-05,-0.00140990129809153,2.01802447319956e-05,-0.000509078430685736,-0.00043585672604685,-0.000348232049912722,-0.000149091738370767,0.000797465996199462,0.000862646322910852,8.90752067566317e-07,0.000391787048552309,1.67866832840595e-06,-0.0643839126582889
"south_east","p_ICU_D",-0.00391815658705384,-7.30396033575741e-05,-0.000469849316848312,9.04948603716555e-05,-0.000112212140608996,7.11209641543845e-06,0.000650456925278377,-2.36355965046626e-05,5.6925710778375e-05,-8.07856312280916e-05,-9.05501952868801e-05,0.000125434193957179,-0.000118387607014101,-6.02186715483165e-05,0.00297574136895172,1.11762046413457e-08,-7.65171507435435e-09,0.000887040796191357,7.63912940130359e-05,-7.42535562958641e-05,-8.33029689394785e-05,0.000577718981059712,0.00171147544672433,-0.00135428915155309,0.000862646322910852,0.0108228266049842,-3.99303795676452e-06,-0.000671132908176207,2.51275680124864e-05,-0.290429143120614
"south_east","p_NC",-3.05018075465891e-06,2.30727351026943e-08,7.83854573296478e-07,-9.58716103421143e-08,2.86125066101479e-07,4.86302249496189e-08,-1.44094410386387e-06,1.04245632828788e-07,-2.14083341579119e-07,3.91341662090047e-07,1.29024766964304e-07,8.83377193983506e-08,2.95986955630028e-07,3.31551470858866e-07,-2.47921865565963e-05,9.16531570170671e-12,7.83103146022337e-12,-6.55699468596694e-06,5.41976147096059e-06,2.02804673463034e-07,-8.96037859704343e-06,-1.93020430733414e-05,1.25719070761632e-07,9.37597125188981e-07,8.90752067566317e-07,-3.99303795676452e-06,2.33158979579481e-07,-4.20525256295131e-07,-2.20172284709139e-07,0.000271980318170626
"south_east","p_W_D",0.00114035229161761,3.87532262843728e-05,8.57419141993669e-05,-0.000107776830830923,2.47780714948075e-05,-2.29984801703258e-05,-0.000220433241112195,2.31230681106581e-06,1.43618649385674e-05,-2.8935567462614e-05,-8.52713139902456e-05,-1.61516293944639e-05,7.03141442089468e-06,0.000116027375927078,-0.00154778960631548,-4.55601969853748e-08,1.98074778450373e-08,0.000968387251519711,5.55459069975841e-05,-0.000200193891749297,0.000915628686901736,0.000935988348408843,-0.000975055829683131,-0.000133440385736039,0.000391787048552309,-0.000671132908176207,-4.20525256295131e-07,0.016315552830588,-2.37887347262742e-05,0.0525956448158037
"south_east","rho_pillar2_tests",-4.28315064771257e-05,1.40160583230271e-07,-2.61922622187885e-06,1.22150168819557e-06,-2.18663210729362e-06,1.13118869333039e-06,7.04007074065125e-06,-7.19649164708111e-07,7.75730850695128e-07,4.71987685707714e-07,5.42253320963805e-07,3.14070435688038e-07,6.62047803238885e-07,-1.67463103450139e-06,7.05297452359665e-05,-5.30775381954868e-12,-7.83030567615324e-11,2.70497579460546e-05,-1.95998542416891e-05,7.77899990996954e-07,2.23660534375574e-06,-3.0786456376738e-06,2.26843200280046e-05,-1.47324963734325e-05,1.67866832840595e-06,2.51275680124864e-05,-2.20172284709139e-07,-2.37887347262742e-05,1.88053814692833e-06,-0.00139266858015672
"south_east","start_date",0.321558639769149,0.0017458325444482,0.0850091338158266,-0.00638434893115609,0.00407249461609027,0.00131623559091697,-0.0980504134816258,0.00215034810290733,0.00172590290237405,0.007118198023597,0.00430914857229802,-0.00713392971628936,0.00540390097294795,0.00878338333961361,-0.548753157612976,-1.19356717479673e-06,1.07153306654951e-07,-0.29801535974926,-0.0160942801712928,-0.000939800192459114,-0.0594552645575511,-0.0782893447370373,0.226389313438789,0.144704044272332,-0.0643839126582889,-0.290429143120614,0.000271980318170626,0.0525956448158037,-0.00139266858015672,74.6405692748482
"south_west","alpha_D",0.0355857244629054,-2.79011039001636e-06,0.000219590070171159,2.56399739711045e-07,-0.00013869161006033,1.3619322843543e-05,-0.000804994992292133,2.30133492184506e-05,3.50018122012314e-06,-1.93194961421565e-05,-3.73080641400349e-05,4.71530598900253e-05,-0.000113301034400553,7.05271685481528e-05,0.00113637281903377,2.9782800092727e-09,-7.51028231059443e-11,0.00106479801344594,-0.00386184022716752,0.000150633327914547,-0.00194366525798954,0.000794700846693656,0.00195194904776391,0.000609015156186427,0.00100226883019772,-0.00218627340724075,-1.74104376478146e-05,-0.00108401901494707,5.2409680786571e-05,0.278399535778857
"south_west","alpha_H",-2.79011039001636e-06,7.2792328007517e-05,-1.81419822038676e-05,-5.18385307736087e-06,-2.7715887578632e-06,-2.83098583363154e-06,2.84968556704194e-05,-1.14801590133604e-06,-4.69198532755958e-06,1.05923643831296e-05,-7.98863702120539e-06,1.11154601623353e-06,-2.541150058804e-06,1.18273310288988e-05,4.75509664788805e-05,-1.36197825247403e-09,1.37922965171991e-09,-2.57915574065315e-05,-0.000177689420094457,-5.34996525863434e-06,-0.000181277576899188,-7.47072172825271e-05,-0.000176855449138013,-8.04512822790775e-06,3.1870770507584e-05,-0.00013690993291537,-6.60699827476665e-07,-0.000185052588761067,2.87415322167197e-06,-0.013291736025137
"south_west","beta1",0.000219590070171159,-1.81419822038676e-05,0.000175850056138528,-7.65057045180932e-06,2.35228670607824e-06,-1.43410383247424e-06,-0.000164023776113401,2.52470738038663e-06,1.64130338241702e-06,-1.29396883764691e-05,6.70175240117054e-06,3.06310134471645e-06,-1.14488077111505e-05,1.91511336960709e-05,0.000507907715217882,-5.07200240957319e-10,1.05443485452856e-10,6.73370322749817e-06,0.000131915364921802,1.25220255675327e-07,-3.67324150316307e-05,-4.05367362819561e-05,-0.0001832260482534,1.48163617018456e-06,-2.01630507108243e-05,0.00054270070893905,9.33324377701088e-08,0.000174875149666505,-2.60592273486582e-06,0.0923813031792852
"south_west","beta10",2.56399739711045e-07,-5.18385307736087e-06,-7.65057045180932e-06,3.91852285640227e-05,-3.68573662038145e-05,5.65194384331314e-06,-1.82552690671767e-07,6.39120790386245e-07,2.39548148774437e-06,-3.32501924225027e-06,9.88357633280609e-06,-8.24119531283211e-06,2.58546968129411e-05,-5.01075934494874e-05,-0.00018298877012289,2.54847575861859e-09,-8.66180194095454e-10,0.000112525457960916,-8.63310218881696e-05,-3.16214009220817e-06,0.000123000503184657,-2.98179971510964e-06,-1.55296385241068e-05,-3.32136750458506e-05,8.59468329401401e-06,8.45711415004649e-05,-5.78016534809136e-07,-3.57245161400873e-05,-4.05442920271921e-07,-0.00690521040803648
"south_west","beta11",-0.00013869161006033,-2.7715887578632e-06,2.35228670607824e-06,-3.68573662038145e-05,6.50162074395002e-05,-1.41772183971019e-05,-1.34828679509002e-05,1.33019084249353e-06,-9.71185489327402e-07,-2.91626911675915e-07,-6.61554043885534e-06,1.44256743437344e-05,-1.95672019923074e-05,2.70234797311945e-05,-9.30425950640266e-05,-1.72885121441847e-09,3.89116619764567e-10,-0.000116654558847693,0.000207576075878078,7.95963551059845e-06,-4.4218632496526e-05,-4.55092562854273e-05,0.000107026696590797,6.63069523048266e-05,-2.49507953266421e-05,-0.000107455474332723,1.70174548103814e-06,9.91760950929733e-05,-1.72106075384958e-06,-6.76363029465455e-06
"south_west","beta12",1.3619322843543e-05,-2.83098583363154e-06,-1.43410383247424e-06,5.65194384331314e-06,-1.41772183971019e-05,6.59752522685726e-06,9.47436558437591e-06,-1.27127177967552e-06,1.18017117242386e-06,-4.08810990684141e-07,3.01836024461226e-06,-5.50049417234233e-06,6.19078316052154e-06,-3.95540301631098e-06,7.09462428642614e-06,9.88372654610926e-11,-1.91285805902328e-10,2.12372132508233e-05,-2.98680548819814e-05,-1.40719180243364e-06,1.40416933398749e-05,-7.20342567333453e-07,-1.63948776270449e-05,-2.09501833418371e-05,4.08712571363946e-06,2.29030489898151e-05,3.06841490529473e-08,-4.70018234811295e-06,8.26460483247761e-08,-0.000151011427951649
"south_west","beta2",-0.000804994992292133,2.84968556704194e-05,-0.000164023776113401,-1.82552690671767e-07,-1.34828679509002e-05,9.47436558437591e-06,0.00048958075519034,-3.97435743448164e-05,1.26587433275847e-05,-3.31926998012212e-06,1.57481565083191e-05,-2.64055707499219e-05,2.69649985714191e-05,-4.82832637624605e-06,-0.000820594568702933,-1.00968417156288e-10,5.13828935995673e-11,-0.000363356857920494,0.000420625085289523,-1.44829869468353e-05,0.000183850316126292,-2.15339447908964e-05,0.000222888163751246,2.96091391756175e-05,-0.000105218458349719,-0.000335907794294839,3.6710530100864e-08,-0.000714309926110769,3.36038255511249e-06,-0.0604025671485208
"south_west","beta3",2.30133492184506e-05,-1.14801590133604e-06,2.52470738038663e-06,6.39120790386245e-07,1.33019084249353e-06,-1.27127177967552e-06,-3.97435743448164e-05,7.23793810312641e-06,-3.76992514608663e-06,4.10882339410586e-06,-4.23372079337052e-06,4.31676870935399e-06,-2.91518162824236e-06,-3.17575882289391e-07,6.88839082082788e-05,5.81260963739439e-10,-2.92179137925394e-10,4.02371412524515e-05,-6.72122398797689e-05,1.21229955733648e-06,5.87319410723373e-05,1.424459591047e-06,-6.95373914331054e-05,2.76868017840071e-06,6.87782588950122e-06,1.98982679934319e-05,1.2321748608528e-07,5.44975409673781e-05,-3.21010170796952e-07,-0.000607714919329444
"south_west","beta4",3.50018122012314e-06,-4.69198532755958e-06,1.64130338241702e-06,2.39548148774437e-06,-9.71185489327402e-07,1.18017117242386e-06,1.26587433275847e-05,-3.76992514608663e-06,6.07787164453183e-06,-5.12211355287672e-06,7.65027999609896e-06,-3.84647862492443e-06,4.44212167793953e-06,-4.5862432331971e-06,-0.000193497167556623,6.981050463046e-11,-5.70298234384076e-10,-1.08815899971239e-06,-3.65433827466314e-05,-2.16284359347716e-06,0.00010705715359532,-3.48885194287392e-06,9.02016379028683e-05,7.95757343607542e-06,1.69615427089062e-06,1.30504977369062e-05,3.36466012619412e-07,-2.74872550524113e-05,-3.59571518520429e-07,-0.000382925972406254
"south_west","beta5",-1.93194961421565e-05,1.05923643831296e-05,-1.29396883764691e-05,-3.32501924225027e-06,-2.91626911675915e-07,-4.08810990684141e-07,-3.31926998012212e-06,4.10882339410586e-06,-5.12211355287672e-06,2.62067213822347e-05,-3.14187723248491e-05,1.60053066356598e-05,-1.44510226795514e-05,1.25210808664846e-05,-2.09341578168933e-05,6.73356644881246e-10,-8.38664814283288e-10,-1.12081283522393e-05,1.70478043534183e-05,-1.3015320984415e-08,8.74036466907137e-05,1.78073619790163e-05,-4.27780425464457e-07,8.64644080306138e-06,-8.63703179031152e-06,-5.16137439841924e-05,-3.04070297527839e-07,-7.24579248161272e-07,6.67181200276586e-07,-0.00455135362445807
"south_west","beta6",-3.73080641400349e-05,-7.98863702120539e-06,6.70175240117054e-06,9.88357633280609e-06,-6.61554043885534e-06,3.01836024461226e-06,1.57481565083191e-05,-4.23372079337052e-06,7.65027999609896e-06,-3.14187723248491e-05,7.52972530952067e-05,-5.07892570285708e-05,3.85429561341163e-05,-2.08522617281157e-05,0.000116585039426499,2.06219666685876e-09,-1.16716367729234e-09,0.000134418362565789,-6.34250305957156e-05,-5.67168116410476e-06,-7.29307065992221e-05,-0.000141566062213722,0.000112734660679246,-6.13467955395575e-05,1.8765530017217e-05,0.000102254768407923,1.18908687651999e-06,0.000104866503850651,-5.1749473503751e-07,-0.00399484366901563
"south_west","beta7",4.71530598900253e-05,1.11154601623353e-06,3.06310134471645e-06,-8.24119531283211e-06,1.44256743437344e-05,-5.50049417234233e-06,-2.64055707499219e-05,4.31676870935399e-06,-3.84647862492443e-06,1.60053066356598e-05,-5.07892570285708e-05,6.33997184986966e-05,-5.71350942876021e-05,1.86267064032619e-05,-0.000417392583078906,-3.00431482057999e-09,8.29341766796682e-10,-0.000125192944245234,0.000126610990471214,7.3821806937687e-06,6.98187084639391e-05,3.56548794987365e-05,7.61541409219446e-05,9.13599273072703e-05,-3.41440130917807e-05,-0.000204990695243769,1.61836527473054e-07,-7.59039410563534e-05,-8.76463318845051e-07,0.00745159418886224
"south_west","beta8",-0.000113301034400553,-2.541150058804e-06,-1.14488077111505e-05,2.58546968129411e-05,-1.95672019923074e-05,6.19078316052154e-06,2.69649985714191e-05,-2.91518162824236e-06,4.44212167793953e-06,-1.44510226795514e-05,3.85429561341163e-05,-5.71350942876021e-05,8.83964429780087e-05,-6.69699763560041e-05,-2.56723706717814e-05,5.05071061444082e-09,-1.3358513180883e-09,0.00010715634728613,-0.000130871970359482,-8.73711453068744e-06,0.000125223646262057,-3.00945583743151e-05,-0.000206419609369043,-7.98462139973038e-05,3.17469545963588e-05,0.000240775929253677,-4.34889324178829e-07,3.51057757804331e-06,2.163673293392e-07,-0.015758818715652
"south_west","beta9",7.05271685481528e-05,1.18273310288988e-05,1.91511336960709e-05,-5.01075934494874e-05,2.70234797311945e-05,-3.95540301631098e-06,-4.82832637624605e-06,-3.17575882289391e-07,-4.5862432331971e-06,1.25210808664846e-05,-2.08522617281157e-05,1.86267064032619e-05,-6.69699763560041e-05,0.000109989472001833,0.000410688011849061,-3.44301395950101e-09,1.15702018245215e-09,-2.63668497234293e-05,4.6152357115025e-05,1.02512339353862e-05,-0.000302863187731201,-8.71918656908386e-05,1.00672169071469e-05,-7.44939642993685e-07,-8.70760235271127e-06,-0.000134016839150202,8.3996188180431e-07,3.54443073854631e-05,1.95702263138348e-06,0.0143300451675929
"south_west","eps",0.00113637281903377,4.75509664788805e-05,0.000507907715217882,-0.00018298877012289,-9.30425950640266e-05,7.09462428642614e-06,-0.000820594568702933,6.88839082082788e-05,-0.000193497167556623,-2.09341578168933e-05,0.000116585039426499,-0.000417392583078906,-2.56723706717814e-05,0.000410688011849061,0.0546776817262882,1.18090935755926e-07,-4.71750952542276e-08,0.000156380840064409,0.00222925910566619,0.000302405328935272,-0.0163593917253015,0.00232767384506369,0.00116048979993939,-0.00275148736578184,0.000198147831952425,0.00452402507656723,-2.14768459377193e-05,0.00775587560476975,2.91191393882657e-05,0.464211897352127
"south_west","m_CHR",2.9782800092727e-09,-1.36197825247403e-09,-5.07200240957319e-10,2.54847575861859e-09,-1.72885121441847e-09,9.88372654610926e-11,-1.00968417156288e-10,5.81260963739439e-10,6.981050463046e-11,6.73356644881246e-10,2.06219666685876e-09,-3.00431482057999e-09,5.05071061444082e-09,-3.44301395950101e-09,1.18090935755926e-07,3.65730580532155e-12,-1.65837676957726e-12,2.59981189585271e-08,-5.21290001848555e-08,7.10672366473219e-10,-1.24331402448389e-08,-2.32797297452174e-09,-1.29531421589721e-08,-5.51190211135937e-09,9.09921884019086e-09,3.49046278426777e-08,3.72127338541874e-11,4.40401010742877e-08,-2.43756712480851e-11,-7.51469859006762e-07
"south_west","m_CHW",-7.51028231059443e-11,1.37922965171991e-09,1.05443485452856e-10,-8.66180194095454e-10,3.89116619764567e-10,-1.91285805902328e-10,5.13828935995673e-11,-2.92179137925394e-10,-5.70298234384076e-10,-8.38664814283288e-10,-1.16716367729234e-09,8.29341766796682e-10,-1.3358513180883e-09,1.15702018245215e-09,-4.71750952542276e-08,-1.65837676957726e-12,1.05063468367392e-12,-9.89308714773968e-09,1.76835422530686e-08,2.15105696634748e-10,-2.52796095978165e-08,-7.36519688274541e-09,-3.7780216299168e-08,-2.46630816221194e-12,-6.20455936962796e-10,-1.84276731273001e-08,-3.99854403781776e-11,-1.91784424857102e-08,1.20327444402922e-10,1.56925622894394e-07
"south_west","mu_D",0.00106479801344594,-2.57915574065315e-05,6.73370322749817e-06,0.000112525457960916,-0.000116654558847693,2.12372132508233e-05,-0.000363356857920494,4.02371412524515e-05,-1.08815899971239e-06,-1.12081283522393e-05,0.000134418362565789,-0.000125192944245234,0.00010715634728613,-2.63668497234293e-05,0.000156380840064409,2.59981189585271e-08,-9.89308714773968e-09,0.0109371844820458,-0.000897252979382888,-0.000153419332780495,-0.00117695887705288,-0.00153557701903154,-0.000390466334469245,-0.00388994981496269,0.000253248957817678,0.00159643401191056,1.11732389275814e-05,-0.000201161407750125,5.48646245306484e-06,-0.00542588936368731
"south_west","mu_ICU",-0.00386184022716752,-0.000177689420094457,0.000131915364921802,-8.63310218881696e-05,0.000207576075878078,-2.98680548819814e-05,0.000420625085289523,-6.72122398797689e-05,-3.65433827466314e-05,1.70478043534183e-05,-6.34250305957156e-05,0.000126610990471214,-0.000130871970359482,4.6152357115025e-05,0.00222925910566619,-5.21290001848555e-08,1.76835422530686e-08,-0.000897252979382888,0.0151145422689691,0.000155853463925608,-0.00562809678365226,-0.00178018103157027,0.00415859957616559,-0.000490257915421932,-0.00191096868582334,-0.00125421978280504,4.97693098571679e-06,-3.28155520298002e-05,-1.62400000313913e-05,0.102941884385393
"south_west","p_G_D",0.000150633327914547,-5.34996525863434e-06,1.25220255675327e-07,-3.16214009220817e-06,7.95963551059845e-06,-1.40719180243364e-06,-1.44829869468353e-05,1.21229955733648e-06,-2.16284359347716e-06,-1.3015320984415e-08,-5.67168116410476e-06,7.3821806937687e-06,-8.73711453068744e-06,1.02512339353862e-05,0.000302405328935272,7.10672366473219e-10,2.15105696634748e-10,-0.000153419332780495,0.000155853463925608,9.02012947050562e-05,-0.000320161333866508,-0.000144123751012845,-0.000173492598584392,7.41081254492671e-05,-1.76113960491775e-06,-0.000152839704314843,1.18547081937836e-06,-0.000259162232546022,4.44388449347535e-07,-0.00173921691582601
"south_west","p_G_D_CHR",-0.00194366525798954,-0.000181277576899188,-3.67324150316307e-05,0.000123000503184657,-4.4218632496526e-05,1.40416933398749e-05,0.000183850316126292,5.87319410723373e-05,0.00010705715359532,8.74036466907137e-05,-7.29307065992221e-05,6.98187084639391e-05,0.000125223646262057,-0.000302863187731201,-0.0163593917253015,-1.24331402448389e-08,-2.52796095978165e-08,-0.00117695887705288,-0.00562809678365226,-0.000320161333866508,0.0221899221461702,0.00353691319033658,-0.000903019021230659,0.00190362761723644,-0.000318077351265315,0.00150254569577545,-1.30229288902521e-05,-0.00241266157638213,-3.39967276313489e-07,0.0232921523442357
