date,region,age,count
2020-07-29,midlands,85_plus,0
2020-07-30,midlands,85_plus,1
2020-07-31,midlands,85_plus,3
2020-08-01,midlands,85_plus,1
2020-08-02,midlands,85_plus,1
2020-08-03,midlands,85_plus,0
2020-08-04,midlands,85_plus,3
2020-08-05,midlands,85_plus,0
2020-08-06,midlands,85_plus,1
2020-08-07,midlands,85_plus,0
2020-08-08,midlands,85_plus,2
2020-08-09,midlands,85_plus,1
2020-08-10,midlands,85_plus,3
2020-08-11,midlands,85_plus,1
2020-08-12,midlands,85_plus,1
2020-08-13,midlands,85_plus,5
2020-08-14,midlands,85_plus,1
2020-08-15,midlands,85_plus,2
2020-08-16,midlands,85_plus,6
2020-08-17,midlands,85_plus,1
2020-08-18,midlands,85_plus,2
2020-08-19,midlands,85_plus,0
2020-08-20,midlands,85_plus,1
2020-08-21,midlands,85_plus,2
2020-08-22,midlands,85_plus,2
2020-08-23,midlands,85_plus,1
2020-08-24,midlands,85_plus,3
2020-08-25,midlands,85_plus,2
2020-08-26,midlands,85_plus,2
2020-08-27,midlands,85_plus,0
2020-08-28,midlands,85_plus,2
2020-08-29,midlands,85_plus,3
2020-08-30,midlands,85_plus,2
2020-08-31,midlands,85_plus,1
2020-09-01,midlands,85_plus,4
2020-09-02,midlands,85_plus,2
2020-09-03,midlands,85_plus,1
2020-09-04,midlands,85_plus,1
2020-09-05,midlands,85_plus,3
2020-09-06,midlands,85_plus,4
2020-09-07,midlands,85_plus,0
2020-09-08,midlands,85_plus,0
2020-09-09,midlands,85_plus,2
2020-09-10,midlands,85_plus,3
2020-09-11,midlands,85_plus,2
2020-09-12,midlands,85_plus,4
2020-09-13,midlands,85_plus,3
2020-09-14,midlands,85_plus,3
2020-09-15,midlands,85_plus,4
2020-09-16,midlands,85_plus,3
2020-09-17,midlands,85_plus,5
2020-09-18,midlands,85_plus,5
2020-09-19,midlands,85_plus,9
2020-09-20,midlands,85_plus,5
2020-09-21,midlands,85_plus,6
2020-09-22,midlands,85_plus,4
2020-09-23,midlands,85_plus,6
2020-09-24,midlands,85_plus,4
2020-09-25,midlands,85_plus,7
2020-09-26,midlands,85_plus,10
2020-09-27,midlands,85_plus,6
2020-09-28,midlands,85_plus,3
2020-09-29,midlands,85_plus,9
2020-09-30,midlands,85_plus,7
2020-10-01,midlands,85_plus,8
2020-10-02,midlands,85_plus,4
2020-10-03,midlands,85_plus,10
2020-10-04,midlands,85_plus,4
2020-10-05,midlands,85_plus,8
2020-10-06,midlands,85_plus,23
2020-10-07,midlands,85_plus,25
2020-10-08,midlands,85_plus,14
2020-10-09,midlands,85_plus,13
2020-10-10,midlands,85_plus,21
2020-10-11,midlands,85_plus,17
2020-10-12,midlands,85_plus,19
2020-10-13,midlands,85_plus,23
2020-10-14,midlands,85_plus,24
2020-10-15,midlands,85_plus,22
2020-10-16,midlands,85_plus,35
2020-10-17,midlands,85_plus,20
2020-10-18,midlands,85_plus,31
2020-10-19,midlands,85_plus,38
2020-10-20,midlands,85_plus,39
2020-10-21,midlands,85_plus,41
2020-10-22,midlands,85_plus,37
2020-10-23,midlands,85_plus,50
2020-10-24,midlands,85_plus,31
2020-10-25,midlands,85_plus,33
2020-10-26,midlands,85_plus,39
2020-10-27,midlands,85_plus,63
2020-10-28,midlands,85_plus,50
2020-10-29,midlands,85_plus,50
2020-10-30,midlands,85_plus,45
2020-10-31,midlands,85_plus,54
2020-11-01,midlands,85_plus,37
2020-11-02,midlands,85_plus,55
2020-11-03,midlands,85_plus,60
2020-11-04,midlands,85_plus,65
2020-11-05,midlands,85_plus,61
2020-11-06,midlands,85_plus,86
2020-11-07,midlands,85_plus,65
2020-11-08,midlands,85_plus,53
2020-11-09,midlands,85_plus,86
2020-11-10,midlands,85_plus,88
2020-11-11,midlands,85_plus,91
2020-11-12,midlands,85_plus,101
2020-11-13,midlands,85_plus,78
2020-11-14,midlands,85_plus,66
2020-11-15,midlands,85_plus,69
2020-11-16,midlands,85_plus,71
2020-11-17,midlands,85_plus,87
2020-11-18,midlands,85_plus,69
2020-11-19,midlands,85_plus,84
2020-11-20,midlands,85_plus,73
2020-11-21,midlands,85_plus,71
2020-11-22,midlands,85_plus,66
2020-11-23,midlands,85_plus,70
2020-11-24,midlands,85_plus,72
2020-11-25,midlands,85_plus,89
2020-11-26,midlands,85_plus,79
2020-11-27,midlands,85_plus,70
2020-11-28,midlands,85_plus,56
2020-11-29,midlands,85_plus,52
2020-11-30,midlands,85_plus,70
2020-12-01,midlands,85_plus,66
2020-12-02,midlands,85_plus,71
2020-12-03,midlands,85_plus,78
2020-12-04,midlands,85_plus,90
2020-12-05,midlands,85_plus,75
2020-12-06,midlands,85_plus,55
2020-12-07,midlands,85_plus,75
2020-12-08,midlands,85_plus,90
2020-12-09,midlands,85_plus,80
2020-12-10,midlands,85_plus,84
2020-12-11,midlands,85_plus,95
2020-12-12,midlands,85_plus,80
2020-12-13,midlands,85_plus,112
2020-12-14,midlands,85_plus,80
2020-12-15,midlands,85_plus,77
2020-12-16,midlands,85_plus,78
2020-12-17,midlands,85_plus,82
2020-12-18,midlands,85_plus,91
2020-12-19,midlands,85_plus,70
2020-12-20,midlands,85_plus,54
2020-12-21,midlands,85_plus,104
2020-12-22,midlands,85_plus,93
2020-12-23,midlands,85_plus,72
2020-12-24,midlands,85_plus,66
2020-12-25,midlands,85_plus,54
2020-12-26,midlands,85_plus,77
2020-12-27,midlands,85_plus,111
2020-12-28,midlands,85_plus,100
2020-12-29,midlands,85_plus,104
2020-12-30,midlands,85_plus,123
2020-12-31,midlands,85_plus,109
2021-01-01,midlands,85_plus,96
2021-01-02,midlands,85_plus,125
2021-01-03,midlands,85_plus,113
2021-01-04,midlands,85_plus,95
2021-01-05,midlands,85_plus,134
2021-01-06,midlands,85_plus,129
2021-01-07,midlands,85_plus,160
2021-01-08,midlands,85_plus,152
2021-01-09,midlands,85_plus,123
2021-01-10,midlands,85_plus,143
2021-01-11,midlands,85_plus,154
2021-01-12,midlands,85_plus,169
2021-01-13,midlands,85_plus,163
2021-01-14,midlands,85_plus,123
2021-01-15,midlands,85_plus,133
2021-01-16,midlands,85_plus,142
2021-01-17,midlands,85_plus,169
2021-01-18,midlands,85_plus,160
2021-01-19,midlands,85_plus,181
2021-01-20,midlands,85_plus,166
2021-01-21,midlands,85_plus,161
2021-01-22,midlands,85_plus,110
2021-01-23,midlands,85_plus,114
2021-01-24,midlands,85_plus,90
2021-01-25,midlands,85_plus,98
2021-01-26,midlands,85_plus,95
2021-01-27,midlands,85_plus,130
2021-01-28,midlands,85_plus,126
2021-01-29,midlands,85_plus,106
2021-01-30,midlands,85_plus,103
2021-01-31,midlands,85_plus,94
2021-02-01,midlands,85_plus,91
2021-02-02,midlands,85_plus,105
2021-02-03,midlands,85_plus,111
2020-03-19,north_east_and_yorkshire,85_plus,4
2020-03-20,north_east_and_yorkshire,85_plus,7
2020-03-21,north_east_and_yorkshire,85_plus,15
2020-03-22,north_east_and_yorkshire,85_plus,9
2020-03-23,north_east_and_yorkshire,85_plus,11
2020-03-24,north_east_and_yorkshire,85_plus,21
2020-03-25,north_east_and_yorkshire,85_plus,36
2020-03-26,north_east_and_yorkshire,85_plus,35
2020-03-27,north_east_and_yorkshire,85_plus,62
2020-03-28,north_east_and_yorkshire,85_plus,41
2020-03-29,north_east_and_yorkshire,85_plus,57
2020-03-30,north_east_and_yorkshire,85_plus,52
2020-03-31,north_east_and_yorkshire,85_plus,59
2020-04-01,north_east_and_yorkshire,85_plus,54
2020-04-02,north_east_and_yorkshire,85_plus,107
2020-04-03,north_east_and_yorkshire,85_plus,88
2020-04-04,north_east_and_yorkshire,85_plus,76
2020-04-05,north_east_and_yorkshire,85_plus,52
2020-04-06,north_east_and_yorkshire,85_plus,89
2020-04-07,north_east_and_yorkshire,85_plus,80
2020-04-08,north_east_and_yorkshire,85_plus,100
2020-04-09,north_east_and_yorkshire,85_plus,63
2020-04-10,north_east_and_yorkshire,85_plus,87
2020-04-11,north_east_and_yorkshire,85_plus,87
2020-04-12,north_east_and_yorkshire,85_plus,82
2020-04-13,north_east_and_yorkshire,85_plus,90
2020-04-14,north_east_and_yorkshire,85_plus,85
2020-04-15,north_east_and_yorkshire,85_plus,72
2020-04-16,north_east_and_yorkshire,85_plus,58
2020-04-17,north_east_and_yorkshire,85_plus,81
2020-04-18,north_east_and_yorkshire,85_plus,62
2020-04-19,north_east_and_yorkshire,85_plus,54
2020-04-20,north_east_and_yorkshire,85_plus,76
2020-04-21,north_east_and_yorkshire,85_plus,76
2020-04-22,north_east_and_yorkshire,85_plus,77
2020-04-23,north_east_and_yorkshire,85_plus,68
2020-04-24,north_east_and_yorkshire,85_plus,61
2020-04-25,north_east_and_yorkshire,85_plus,55
2020-04-26,north_east_and_yorkshire,85_plus,65
2020-04-27,north_east_and_yorkshire,85_plus,69
2020-04-28,north_east_and_yorkshire,85_plus,60
2020-04-29,north_east_and_yorkshire,85_plus,66
2020-04-30,north_east_and_yorkshire,85_plus,50
2020-05-01,north_east_and_yorkshire,85_plus,52
2020-05-02,north_east_and_yorkshire,85_plus,41
2020-05-03,north_east_and_yorkshire,85_plus,45
2020-05-04,north_east_and_yorkshire,85_plus,47
2020-05-05,north_east_and_yorkshire,85_plus,44
2020-05-06,north_east_and_yorkshire,85_plus,29
2020-05-07,north_east_and_yorkshire,85_plus,43
2020-05-08,north_east_and_yorkshire,85_plus,60
2020-05-09,north_east_and_yorkshire,85_plus,26
2020-05-10,north_east_and_yorkshire,85_plus,48
2020-05-11,north_east_and_yorkshire,85_plus,48
2020-05-12,north_east_and_yorkshire,85_plus,40
2020-05-13,north_east_and_yorkshire,85_plus,41
2020-05-14,north_east_and_yorkshire,85_plus,43
2020-05-15,north_east_and_yorkshire,85_plus,36
2020-05-16,north_east_and_yorkshire,85_plus,33
2020-05-17,north_east_and_yorkshire,85_plus,32
2020-05-18,north_east_and_yorkshire,85_plus,25
2020-05-19,north_east_and_yorkshire,85_plus,26
2020-05-20,north_east_and_yorkshire,85_plus,23
2020-05-21,north_east_and_yorkshire,85_plus,26
2020-05-22,north_east_and_yorkshire,85_plus,34
2020-05-23,north_east_and_yorkshire,85_plus,17
2020-05-24,north_east_and_yorkshire,85_plus,26
2020-05-25,north_east_and_yorkshire,85_plus,28
2020-05-26,north_east_and_yorkshire,85_plus,17
2020-05-27,north_east_and_yorkshire,85_plus,22
2020-05-28,north_east_and_yorkshire,85_plus,14
2020-05-29,north_east_and_yorkshire,85_plus,13
2020-05-30,north_east_and_yorkshire,85_plus,14
2020-05-31,north_east_and_yorkshire,85_plus,19
2020-06-01,north_east_and_yorkshire,85_plus,26
2020-06-02,north_east_and_yorkshire,85_plus,19
2020-06-03,north_east_and_yorkshire,85_plus,14
2020-06-04,north_east_and_yorkshire,85_plus,12
2020-06-05,north_east_and_yorkshire,85_plus,20
2020-06-06,north_east_and_yorkshire,85_plus,16
2020-06-07,north_east_and_yorkshire,85_plus,10
2020-06-08,north_east_and_yorkshire,85_plus,10
2020-06-09,north_east_and_yorkshire,85_plus,12
2020-06-10,north_east_and_yorkshire,85_plus,14
2020-06-11,north_east_and_yorkshire,85_plus,13
2020-06-12,north_east_and_yorkshire,85_plus,13
2020-06-13,north_east_and_yorkshire,85_plus,6
2020-06-14,north_east_and_yorkshire,85_plus,9
2020-06-15,north_east_and_yorkshire,85_plus,12
2020-06-16,north_east_and_yorkshire,85_plus,7
2020-06-17,north_east_and_yorkshire,85_plus,18
2020-06-18,north_east_and_yorkshire,85_plus,8
2020-06-19,north_east_and_yorkshire,85_plus,12
2020-06-20,north_east_and_yorkshire,85_plus,3
2020-06-21,north_east_and_yorkshire,85_plus,6
2020-06-22,north_east_and_yorkshire,85_plus,3
2020-06-23,north_east_and_yorkshire,85_plus,5
2020-06-24,north_east_and_yorkshire,85_plus,8
2020-06-25,north_east_and_yorkshire,85_plus,5
2020-06-26,north_east_and_yorkshire,85_plus,5
2020-06-27,north_east_and_yorkshire,85_plus,5
2020-06-28,north_east_and_yorkshire,85_plus,4
2020-06-29,north_east_and_yorkshire,85_plus,7
2020-06-30,north_east_and_yorkshire,85_plus,6
2020-07-01,north_east_and_yorkshire,85_plus,5
2020-07-02,north_east_and_yorkshire,85_plus,10
2020-07-03,north_east_and_yorkshire,85_plus,5
2020-07-04,north_east_and_yorkshire,85_plus,7
2020-07-05,north_east_and_yorkshire,85_plus,5
2020-07-06,north_east_and_yorkshire,85_plus,7
2020-07-07,north_east_and_yorkshire,85_plus,7
2020-07-08,north_east_and_yorkshire,85_plus,7
2020-07-09,north_east_and_yorkshire,85_plus,8
2020-07-10,north_east_and_yorkshire,85_plus,3
2020-07-11,north_east_and_yorkshire,85_plus,2
2020-07-12,north_east_and_yorkshire,85_plus,1
2020-07-13,north_east_and_yorkshire,85_plus,2
2020-07-14,north_east_and_yorkshire,85_plus,2
2020-07-15,north_east_and_yorkshire,85_plus,7
2020-07-16,north_east_and_yorkshire,85_plus,4
2020-07-17,north_east_and_yorkshire,85_plus,4
2020-07-18,north_east_and_yorkshire,85_plus,2
2020-07-19,north_east_and_yorkshire,85_plus,5
2020-07-20,north_east_and_yorkshire,85_plus,2
2020-07-21,north_east_and_yorkshire,85_plus,0
2020-07-22,north_east_and_yorkshire,85_plus,1
2020-07-23,north_east_and_yorkshire,85_plus,0
2020-07-24,north_east_and_yorkshire,85_plus,2
2020-07-25,north_east_and_yorkshire,85_plus,2
2020-07-26,north_east_and_yorkshire,85_plus,0
2020-07-27,north_east_and_yorkshire,85_plus,4
2020-07-28,north_east_and_yorkshire,85_plus,2
2020-07-29,north_east_and_yorkshire,85_plus,0
2020-07-30,north_east_and_yorkshire,85_plus,2
2020-07-31,north_east_and_yorkshire,85_plus,4
2020-08-01,north_east_and_yorkshire,85_plus,6
2020-08-02,north_east_and_yorkshire,85_plus,0
2020-08-03,north_east_and_yorkshire,85_plus,4
2020-08-04,north_east_and_yorkshire,85_plus,2
2020-08-05,north_east_and_yorkshire,85_plus,2
2020-08-06,north_east_and_yorkshire,85_plus,2
2020-08-07,north_east_and_yorkshire,85_plus,1
2020-08-08,north_east_and_yorkshire,85_plus,1
2020-08-09,north_east_and_yorkshire,85_plus,3
2020-08-10,north_east_and_yorkshire,85_plus,3
2020-08-11,north_east_and_yorkshire,85_plus,1
2020-08-12,north_east_and_yorkshire,85_plus,1
2020-08-13,north_east_and_yorkshire,85_plus,1
2020-08-14,north_east_and_yorkshire,85_plus,1
2020-08-15,north_east_and_yorkshire,85_plus,0
2020-08-16,north_east_and_yorkshire,85_plus,0
2020-08-17,north_east_and_yorkshire,85_plus,1
2020-08-18,north_east_and_yorkshire,85_plus,0
2020-08-19,north_east_and_yorkshire,85_plus,0
2020-08-20,north_east_and_yorkshire,85_plus,1
2020-08-21,north_east_and_yorkshire,85_plus,1
2020-08-22,north_east_and_yorkshire,85_plus,1
2020-08-23,north_east_and_yorkshire,85_plus,1
2020-08-24,north_east_and_yorkshire,85_plus,0
2020-08-25,north_east_and_yorkshire,85_plus,1
2020-08-26,north_east_and_yorkshire,85_plus,5
2020-08-27,north_east_and_yorkshire,85_plus,1
2020-08-28,north_east_and_yorkshire,85_plus,2
2020-08-29,north_east_and_yorkshire,85_plus,0
2020-08-30,north_east_and_yorkshire,85_plus,1
2020-08-31,north_east_and_yorkshire,85_plus,3
2020-09-01,north_east_and_yorkshire,85_plus,2
2020-09-02,north_east_and_yorkshire,85_plus,2
2020-09-03,north_east_and_yorkshire,85_plus,0
2020-09-04,north_east_and_yorkshire,85_plus,0
2020-09-05,north_east_and_yorkshire,85_plus,0
2020-09-06,north_east_and_yorkshire,85_plus,2
2020-09-07,north_east_and_yorkshire,85_plus,2
2020-09-08,north_east_and_yorkshire,85_plus,2
2020-09-09,north_east_and_yorkshire,85_plus,1
2020-09-10,north_east_and_yorkshire,85_plus,10
2020-09-11,north_east_and_yorkshire,85_plus,3
2020-09-12,north_east_and_yorkshire,85_plus,2
2020-09-13,north_east_and_yorkshire,85_plus,5
2020-09-14,north_east_and_yorkshire,85_plus,0
2020-09-15,north_east_and_yorkshire,85_plus,8
2020-09-16,north_east_and_yorkshire,85_plus,4
2020-09-17,north_east_and_yorkshire,85_plus,10
2020-09-18,north_east_and_yorkshire,85_plus,11
2020-09-19,north_east_and_yorkshire,85_plus,7
2020-09-20,north_east_and_yorkshire,85_plus,4
2020-09-21,north_east_and_yorkshire,85_plus,4
2020-09-22,north_east_and_yorkshire,85_plus,8
2020-09-23,north_east_and_yorkshire,85_plus,11
2020-09-24,north_east_and_yorkshire,85_plus,9
2020-09-25,north_east_and_yorkshire,85_plus,12
2020-09-26,north_east_and_yorkshire,85_plus,9
2020-09-27,north_east_and_yorkshire,85_plus,7
2020-09-28,north_east_and_yorkshire,85_plus,8
2020-09-29,north_east_and_yorkshire,85_plus,8
2020-09-30,north_east_and_yorkshire,85_plus,18
2020-10-01,north_east_and_yorkshire,85_plus,19
2020-10-02,north_east_and_yorkshire,85_plus,5
2020-10-03,north_east_and_yorkshire,85_plus,19
2020-10-04,north_east_and_yorkshire,85_plus,12
2020-10-05,north_east_and_yorkshire,85_plus,22
2020-10-06,north_east_and_yorkshire,85_plus,23
2020-10-07,north_east_and_yorkshire,85_plus,29
2020-10-08,north_east_and_yorkshire,85_plus,19
2020-10-09,north_east_and_yorkshire,85_plus,21
2020-10-10,north_east_and_yorkshire,85_plus,25
2020-10-11,north_east_and_yorkshire,85_plus,23
2020-10-12,north_east_and_yorkshire,85_plus,32
2020-10-13,north_east_and_yorkshire,85_plus,40
2020-10-14,north_east_and_yorkshire,85_plus,32
2020-10-15,north_east_and_yorkshire,85_plus,30
2020-10-16,north_east_and_yorkshire,85_plus,39
2020-10-17,north_east_and_yorkshire,85_plus,24
2020-10-18,north_east_and_yorkshire,85_plus,45
2020-10-19,north_east_and_yorkshire,85_plus,49
2020-10-20,north_east_and_yorkshire,85_plus,42
2020-10-21,north_east_and_yorkshire,85_plus,72
2020-10-22,north_east_and_yorkshire,85_plus,47
2020-10-23,north_east_and_yorkshire,85_plus,65
2020-10-24,north_east_and_yorkshire,85_plus,57
2020-10-25,north_east_and_yorkshire,85_plus,52
2020-10-26,north_east_and_yorkshire,85_plus,66
2020-10-27,north_east_and_yorkshire,85_plus,60
2020-10-28,north_east_and_yorkshire,85_plus,65
2020-10-29,north_east_and_yorkshire,85_plus,65
2020-10-30,north_east_and_yorkshire,85_plus,68
2020-10-31,north_east_and_yorkshire,85_plus,50
2020-11-01,north_east_and_yorkshire,85_plus,68
2020-11-02,north_east_and_yorkshire,85_plus,77
2020-11-03,north_east_and_yorkshire,85_plus,85
2020-11-04,north_east_and_yorkshire,85_plus,73
2020-11-05,north_east_and_yorkshire,85_plus,88
2020-11-06,north_east_and_yorkshire,85_plus,92
2020-11-07,north_east_and_yorkshire,85_plus,61
2020-11-08,north_east_and_yorkshire,85_plus,68
2020-11-09,north_east_and_yorkshire,85_plus,73
2020-11-10,north_east_and_yorkshire,85_plus,97
2020-11-11,north_east_and_yorkshire,85_plus,107
2020-11-12,north_east_and_yorkshire,85_plus,92
2020-11-13,north_east_and_yorkshire,85_plus,82
2020-11-14,north_east_and_yorkshire,85_plus,78
2020-11-15,north_east_and_yorkshire,85_plus,64
2020-11-16,north_east_and_yorkshire,85_plus,64
2020-11-17,north_east_and_yorkshire,85_plus,88
2020-11-18,north_east_and_yorkshire,85_plus,53
2020-11-19,north_east_and_yorkshire,85_plus,86
2020-11-20,north_east_and_yorkshire,85_plus,64
2020-11-21,north_east_and_yorkshire,85_plus,74
2020-11-22,north_east_and_yorkshire,85_plus,60
2020-11-23,north_east_and_yorkshire,85_plus,65
2020-11-24,north_east_and_yorkshire,85_plus,69
2020-11-25,north_east_and_yorkshire,85_plus,52
2020-11-26,north_east_and_yorkshire,85_plus,71
2020-11-27,north_east_and_yorkshire,85_plus,63
2020-11-28,north_east_and_yorkshire,85_plus,57
2020-11-29,north_east_and_yorkshire,85_plus,62
2020-11-30,north_east_and_yorkshire,85_plus,63
2020-12-01,north_east_and_yorkshire,85_plus,63
2020-12-02,north_east_and_yorkshire,85_plus,67
2020-12-03,north_east_and_yorkshire,85_plus,66
2020-12-04,north_east_and_yorkshire,85_plus,60
2020-12-05,north_east_and_yorkshire,85_plus,55
2020-12-06,north_east_and_yorkshire,85_plus,62
2020-12-07,north_east_and_yorkshire,85_plus,65
2020-12-08,north_east_and_yorkshire,85_plus,82
2020-12-09,north_east_and_yorkshire,85_plus,64
2020-12-10,north_east_and_yorkshire,85_plus,62
2020-12-11,north_east_and_yorkshire,85_plus,67
